MARKET_NODE,TARGET_YEAR,CAPACITY_MW,TECHNOLOGY,DATA_VERSION,STATUS
CH00,2035,1900,Closed loop pumping,Post-CfE,Market
CH00,2035,1900,Closed loop pumping,Pre-CfE,Market
CH00,2035,400,Gas,Pre-CfE,Market
CH00,2035,0,Non-market batteries,Post-CfE,Non-Market
CH00,2035,448,Not defined or splitting not known RES,Post-CfE,Market
CH00,2035,3290,Open loop pumping,Post-CfE,Market
CH00,2035,3290,Open loop pumping,Pre-CfE,Market
CH00,2035,524,Others (non-RES),Post-CfE,Market
CH00,2035,524,Others (non-RES),Pre-CfE,Market
CH00,2035,448,Others (RES),Pre-CfE,Market
CH00,2035,8730,Reservoir,Post-CfE,Market
CH00,2035,8730,Reservoir,Pre-CfE,Market
CH00,2035,4263,Run of river,Post-CfE,Market
CH00,2035,4262,Run of river,Pre-CfE,Market
CH00,2035,16196,Solar (PV),Post-CfE,Market
CH00,2035,16196,Solar (PV),Pre-CfE,Market
CH00,2035,0,Implicit solar PV,Post-CfE,Market
CH00,2035,0,Implicit solar PV,Pre-CfE,Market
CH00,2035,730,Wind onshore,Post-CfE,Market
CH00,2035,730,Wind onshore,Pre-CfE,Market
CZ00,2026,1693,Battery,Post-CfE,Market
CZ00,2026,1693,Battery,Pre-CfE,Market
CZ00,2026,678,Closed loop pumping,Post-CfE,Market
CZ00,2026,678,Closed loop pumping,Pre-CfE,Market
CZ00,2026,1556,Gas,Post-CfE,Market
CZ00,2026,1885,Gas,Pre-CfE,Market
CZ00,2026,131,Lignite,Post-CfE,Market
CZ00,2026,5112,Lignite,Pre-CfE,Market
CZ00,2026,0,Non-market batteries,Post-CfE,Non-Market
CZ00,2026,4100,Nuclear,Post-CfE,Market
CZ00,2026,4100,Nuclear,Pre-CfE,Market
CZ00,2026,475,Open loop pumping,Post-CfE,Market
CZ00,2026,475,Open loop pumping,Pre-CfE,Market
CZ00,2026,2184,Others (non-RES),Post-CfE,Market
CZ00,2026,2317,Others (non-RES),Pre-CfE,Market
CZ00,2026,832,Others (RES),Pre-CfE,Market
CZ00,2026,535,Reservoir,Post-CfE,Market
CZ00,2026,535,Reservoir,Pre-CfE,Market
CZ00,2026,432,Run of river,Post-CfE,Market
CZ00,2026,432,Run of river,Pre-CfE,Market
CZ00,2026,496,Small biomass,Post-CfE,Market
CZ00,2026,7483,Solar (PV),Post-CfE,Market
CZ00,2026,7483,Solar (PV),Pre-CfE,Market
CZ00,2026,0,Implicit solar PV,Post-CfE,Market
CZ00,2026,0,Implicit solar PV,Pre-CfE,Market
CZ00,2026,477,Wind onshore,Post-CfE,Market
CZ00,2026,477,Wind onshore,Pre-CfE,Market
CZ00,2028,2370,Battery,Post-CfE,Market
CZ00,2028,2370,Battery,Pre-CfE,Market
CZ00,2028,678,Closed loop pumping,Post-CfE,Market
CZ00,2028,678,Closed loop pumping,Pre-CfE,Market
CZ00,2028,110,DSR,Post-CfE,Market
CZ00,2028,61,DSR,Pre-CfE,Market
CZ00,2028,2299,Gas,Post-CfE,Market
CZ00,2028,2784,Gas,Pre-CfE,Market
CZ00,2028,131,Lignite,Post-CfE,Market
CZ00,2028,4916,Lignite,Pre-CfE,Market
CZ00,2028,0,Non-market batteries,Post-CfE,Non-Market
CZ00,2028,4100,Nuclear,Post-CfE,Market
CZ00,2028,4100,Nuclear,Pre-CfE,Market
CZ00,2028,567,Open loop pumping,Post-CfE,Market
CZ00,2028,567,Open loop pumping,Pre-CfE,Market
CZ00,2028,2168,Others (non-RES),Post-CfE,Market
CZ00,2028,2204,Others (non-RES),Pre-CfE,Market
CZ00,2028,876,Others (RES),Pre-CfE,Market
CZ00,2028,535,Reservoir,Post-CfE,Market
CZ00,2028,535,Reservoir,Pre-CfE,Market
CZ00,2028,432,Run of river,Post-CfE,Market
CZ00,2028,432,Run of river,Pre-CfE,Market
CZ00,2028,470,Small biomass,Post-CfE,Market
CZ00,2028,10569,Solar (PV),Post-CfE,Market
CZ00,2028,10569,Solar (PV),Pre-CfE,Market
CZ00,2028,0,Implicit solar PV,Post-CfE,Market
CZ00,2028,0,Implicit solar PV,Pre-CfE,Market
CZ00,2028,732,Wind onshore,Post-CfE,Market
CZ00,2028,732,Wind onshore,Pre-CfE,Market
CZ00,2030,2871,Battery,Post-CfE,Market
CZ00,2030,2871,Battery,Pre-CfE,Market
CZ00,2030,678,Closed loop pumping,Post-CfE,Market
CZ00,2030,678,Closed loop pumping,Pre-CfE,Market
CZ00,2030,150,DSR,Post-CfE,Market
CZ00,2030,245,DSR,Pre-CfE,Market
CZ00,2030,5,FuelCell,Post-CfE,Market
CZ00,2030,5,FuelCell,Pre-CfE,Market
CZ00,2030,2542,Gas,Post-CfE,Market
CZ00,2030,3026,Gas,Pre-CfE,Market
CZ00,2030,131,Lignite,Post-CfE,Market
CZ00,2030,4611,Lignite,Pre-CfE,Market
CZ00,2030,0,Non-market batteries,Post-CfE,Non-Market
CZ00,2030,4100,Nuclear,Post-CfE,Market
CZ00,2030,4100,Nuclear,Pre-CfE,Market
CZ00,2030,658,Open loop pumping,Post-CfE,Market
CZ00,2030,658,Open loop pumping,Pre-CfE,Market
CZ00,2030,2000,Others (non-RES),Post-CfE,Market
CZ00,2030,2001,Others (non-RES),Pre-CfE,Market
CZ00,2030,898,Others (RES),Pre-CfE,Market
CZ00,2030,535,Reservoir,Post-CfE,Market
CZ00,2030,535,Reservoir,Pre-CfE,Market
CZ00,2030,432,Run of river,Post-CfE,Market
CZ00,2030,432,Run of river,Pre-CfE,Market
CZ00,2030,416,Small biomass,Post-CfE,Market
CZ00,2030,12516,Solar (PV),Post-CfE,Market
CZ00,2030,12516,Solar (PV),Pre-CfE,Market
CZ00,2030,0,Implicit solar PV,Post-CfE,Market
CZ00,2030,0,Implicit solar PV,Pre-CfE,Market
CZ00,2030,1274,Wind onshore,Post-CfE,Market
CZ00,2030,1274,Wind onshore,Pre-CfE,Market
CZ00,2035,3418,Battery,Post-CfE,Market
CZ00,2035,3418,Battery,Pre-CfE,Market
CZ00,2035,678,Closed loop pumping,Post-CfE,Market
CZ00,2035,678,Closed loop pumping,Pre-CfE,Market
CZ00,2035,190,DSR,Post-CfE,Market
CZ00,2035,740,DSR,Pre-CfE,Market
CZ00,2035,13,FuelCell,Post-CfE,Market
CZ00,2035,13,FuelCell,Pre-CfE,Market
CZ00,2035,2542,Gas,Post-CfE,Market
CZ00,2035,3181,Gas,Pre-CfE,Market
CZ00,2035,0,Non-market batteries,Post-CfE,Non-Market
CZ00,2035,4385,Nuclear,Post-CfE,Market
CZ00,2035,4385,Nuclear,Pre-CfE,Market
CZ00,2035,658,Open loop pumping,Post-CfE,Market
CZ00,2035,658,Open loop pumping,Pre-CfE,Market
CZ00,2035,1190,Others (non-RES),Post-CfE,Market
CZ00,2035,1274,Others (non-RES),Pre-CfE,Market
CZ00,2035,1052,Others (RES),Pre-CfE,Market
CZ00,2035,538,Reservoir,Post-CfE,Market
CZ00,2035,538,Reservoir,Pre-CfE,Market
CZ00,2035,432,Run of river,Post-CfE,Market
CZ00,2035,432,Run of river,Pre-CfE,Market
CZ00,2035,104,Small biomass,Post-CfE,Market
CZ00,2035,13749,Solar (PV),Post-CfE,Market
CZ00,2035,13749,Solar (PV),Pre-CfE,Market
CZ00,2035,0,Implicit solar PV,Post-CfE,Market
CZ00,2035,0,Implicit solar PV,Pre-CfE,Market
CZ00,2035,2218,Wind onshore,Post-CfE,Market
CZ00,2035,2218,Wind onshore,Pre-CfE,Market
DE00,2026,2244,Battery,Post-CfE,Market
DE00,2026,3927,Battery,Pre-CfE,Market
DE00,2026,7623,Closed loop pumping,Post-CfE,Market
DE00,2026,10517,Closed loop pumping,Pre-CfE,Market
DE00,2026,1021,DSR,Post-CfE,Market
DE00,2026,1021,DSR,Pre-CfE,Market
DE00,2026,25962,Gas,Post-CfE,Market
DE00,2026,27276,Gas,Pre-CfE,Market
DE00,2026,8070,Hard coal,Post-CfE,Market
DE00,2026,1093,Hard coal,Post-CfE,Non-Market
DE00,2026,12524,Hard coal,Pre-CfE,Market
DE00,2026,14144,Lignite,Post-CfE,Market
DE00,2026,14685,Lignite,Pre-CfE,Market
DE00,2026,11098,Non-market batteries,Post-CfE,Non-Market
DE00,2026,1495,Oil,Post-CfE,Market
DE00,2026,1842,Oil,Pre-CfE,Market
DE00,2026,2226,Open loop pumping,Post-CfE,Market
DE00,2026,140,Open loop pumping,Pre-CfE,Market
DE00,2026,11775,Others (non-RES),Post-CfE,Market
DE00,2026,11775,Others (non-RES),Pre-CfE,Market
DE00,2026,8199,Others (RES),Pre-CfE,Market
DE00,2026,1002,Reservoir,Post-CfE,Market
DE00,2026,242,Reservoir,Pre-CfE,Market
DE00,2026,3934,Run of river,Post-CfE,Market
DE00,2026,3934,Run of river,Pre-CfE,Market
DE00,2026,8199,Small biomass,Post-CfE,Market
DE00,2026,45750,Solar (PV),Post-CfE,Market
DE00,2026,45750,Solar (PV),Pre-CfE,Market
DE00,2026,68789,Implicit solar PV,Post-CfE,Market
DE00,2026,68789,Implicit solar PV,Pre-CfE,Market
DE00,2026,11417,Wind offshore,Post-CfE,Market
DE00,2026,11417,Wind offshore,Pre-CfE,Market
DE00,2026,66492,Wind onshore,Post-CfE,Market
DE00,2026,66492,Wind onshore,Pre-CfE,Market
DE00,2028,4903,Battery,Post-CfE,Market
DE00,2028,12092,Battery,Pre-CfE,Market
DE00,2028,8025,Closed loop pumping,Post-CfE,Market
DE00,2028,10897,Closed loop pumping,Pre-CfE,Market
DE00,2028,2480,DSR,Post-CfE,Market
DE00,2028,2480,DSR,Pre-CfE,Market
DE00,2028,24900,Gas,Post-CfE,Market
DE00,2028,25800,Gas,Pre-CfE,Market
DE00,2028,7543,Hard coal,Post-CfE,Market
DE00,2028,9660,Hard coal,Pre-CfE,Market
DE00,2028,12953,Lignite,Post-CfE,Market
DE00,2028,14546,Lignite,Pre-CfE,Market
DE00,2028,22223,Non-market batteries,Post-CfE,Non-Market
DE00,2028,779,Oil,Post-CfE,Market
DE00,2028,1079,Oil,Pre-CfE,Market
DE00,2028,2204,Open loop pumping,Post-CfE,Market
DE00,2028,140,Open loop pumping,Pre-CfE,Market
DE00,2028,10203,Others (non-RES),Post-CfE,Market
DE00,2028,10204,Others (non-RES),Pre-CfE,Market
DE00,2028,8800,Others (RES),Pre-CfE,Market
DE00,2028,1002,Reservoir,Post-CfE,Market
DE00,2028,242,Reservoir,Pre-CfE,Market
DE00,2028,3934,Run of river,Post-CfE,Market
DE00,2028,3934,Run of river,Pre-CfE,Market
DE00,2028,8800,Small biomass,Post-CfE,Market
DE00,2028,70286,Solar (PV),Post-CfE,Market
DE00,2028,70286,Solar (PV),Pre-CfE,Market
DE00,2028,91297,Implicit solar PV,Post-CfE,Market
DE00,2028,91297,Implicit solar PV,Pre-CfE,Market
DE00,2028,15097,Wind offshore,Post-CfE,Market
DE00,2028,15097,Wind offshore,Pre-CfE,Market
DE00,2028,85990,Wind onshore,Post-CfE,Market
DE00,2028,85990,Wind onshore,Pre-CfE,Market
DE00,2030,9080,Battery,Post-CfE,Market
DE00,2030,28469,Battery,Pre-CfE,Market
DE00,2030,8175,Closed loop pumping,Post-CfE,Market
DE00,2030,11047,Closed loop pumping,Pre-CfE,Market
DE00,2030,5000,DSR,Post-CfE,Market
DE00,2030,5000,DSR,Pre-CfE,Market
DE00,2030,27199,Gas,Post-CfE,Market
DE00,2030,28099,Gas,Pre-CfE,Market
DE00,2030,6919,Hard coal,Post-CfE,Market
DE00,2030,9036,Hard coal,Pre-CfE,Market
DE00,2030,5942,Lignite,Post-CfE,Market
DE00,2030,9654,Lignite,Pre-CfE,Market
DE00,2030,38875,Non-market batteries,Post-CfE,Non-Market
DE00,2030,768,Oil,Post-CfE,Market
DE00,2030,1068,Oil,Pre-CfE,Market
DE00,2030,2204,Open loop pumping,Post-CfE,Market
DE00,2030,140,Open loop pumping,Pre-CfE,Market
DE00,2030,9431,Others (non-RES),Post-CfE,Market
DE00,2030,9431,Others (non-RES),Pre-CfE,Market
DE00,2030,10000,Others (RES),Pre-CfE,Market
DE00,2030,1002,Reservoir,Post-CfE,Market
DE00,2030,242,Reservoir,Pre-CfE,Market
DE00,2030,3934,Run of river,Post-CfE,Market
DE00,2030,3934,Run of river,Pre-CfE,Market
DE00,2030,10000,Small biomass,Post-CfE,Market
DE00,2030,97002,Solar (PV),Post-CfE,Market
DE00,2030,97002,Solar (PV),Pre-CfE,Market
DE00,2030,118000,Implicit solar PV,Post-CfE,Market
DE00,2030,118000,Implicit solar PV,Pre-CfE,Market
DE00,2030,28097,Wind offshore,Post-CfE,Market
DE00,2030,28097,Wind offshore,Pre-CfE,Market
DE00,2030,115001,Wind onshore,Post-CfE,Market
DE00,2030,115001,Wind onshore,Pre-CfE,Market
DE00,2035,19523,Battery,Post-CfE,Market
DE00,2035,71168,Battery,Pre-CfE,Market
DE00,2035,8175,Closed loop pumping,Post-CfE,Market
DE00,2035,11047,Closed loop pumping,Pre-CfE,Market
DE00,2035,6571,DSR,Post-CfE,Market
DE00,2035,6571,DSR,Pre-CfE,Market
DE00,2035,34169,Gas,Post-CfE,Market
DE00,2035,35069,Gas,Pre-CfE,Market
DE00,2035,500,Hydrogen,Post-CfE,Market
DE00,2035,500,Hydrogen,Pre-CfE,Market
DE00,2035,5009,Lignite,Post-CfE,Market
DE00,2035,5009,Lignite,Pre-CfE,Market
DE00,2035,59250,Non-market batteries,Post-CfE,Non-Market
DE00,2035,487,Oil,Post-CfE,Market
DE00,2035,787,Oil,Pre-CfE,Market
DE00,2035,2204,Open loop pumping,Post-CfE,Market
DE00,2035,140,Open loop pumping,Pre-CfE,Market
DE00,2035,7863,Others (non-RES),Post-CfE,Market
DE00,2035,7863,Others (non-RES),Pre-CfE,Market
DE00,2035,6071,Others (RES),Pre-CfE,Market
DE00,2035,1002,Reservoir,Post-CfE,Market
DE00,2035,242,Reservoir,Pre-CfE,Market
DE00,2035,3934,Run of river,Post-CfE,Market
DE00,2035,3934,Run of river,Pre-CfE,Market
DE00,2035,6071,Small biomass,Post-CfE,Market
DE00,2035,143429,Solar (PV),Post-CfE,Market
DE00,2035,143429,Solar (PV),Pre-CfE,Market
DE00,2035,164714,Implicit solar PV,Post-CfE,Market
DE00,2035,164714,Implicit solar PV,Pre-CfE,Market
DE00,2035,49635,Wind offshore,Post-CfE,Market
DE00,2035,49635,Wind offshore,Pre-CfE,Market
DE00,2035,156956,Wind onshore,Post-CfE,Market
DE00,2035,145859,Wind onshore,Pre-CfE,Market
DEKF,2026,336,Wind offshore,Post-CfE,Market
DEKF,2026,336,Wind offshore,Pre-CfE,Market
DEKF,2028,336,Wind offshore,Post-CfE,Market
DEKF,2028,336,Wind offshore,Pre-CfE,Market
DEKF,2030,336,Wind offshore,Post-CfE,Market
DEKF,2030,336,Wind offshore,Pre-CfE,Market
DEKF,2035,336,Wind offshore,Post-CfE,Market
DEKF,2035,336,Wind offshore,Pre-CfE,Market
DKE1,2026,39,Battery,Post-CfE,Market
DKE1,2026,39,Battery,Pre-CfE,Market
DKE1,2026,957,Biofuel,Post-CfE,Market
DKE1,2026,298,Gas,Post-CfE,Market
DKE1,2026,326,Gas,Pre-CfE,Market
DKE1,2026,0,Hard coal,Post-CfE,Market
DKE1,2026,929,Hard coal,Pre-CfE,Market
DKE1,2026,0,Non-market batteries,Post-CfE,Non-Market
DKE1,2026,834,Oil,Post-CfE,Market
DKE1,2026,834,Oil,Pre-CfE,Market
DKE1,2026,2714,Solar (PV),Post-CfE,Market
DKE1,2026,2714,Solar (PV),Pre-CfE,Market
DKE1,2026,0,Implicit solar PV,Post-CfE,Market
DKE1,2026,0,Implicit solar PV,Pre-CfE,Market
DKE1,2026,423,Wind offshore,Post-CfE,Market
DKE1,2026,423,Wind offshore,Pre-CfE,Market
DKE1,2026,822,Wind onshore,Post-CfE,Market
DKE1,2026,822,Wind onshore,Pre-CfE,Market
DKE1,2028,48,Battery,Post-CfE,Market
DKE1,2028,48,Battery,Pre-CfE,Market
DKE1,2028,977,Biofuel,Post-CfE,Market
DKE1,2028,261,Gas,Post-CfE,Market
DKE1,2028,309,Gas,Pre-CfE,Market
DKE1,2028,0,Hard coal,Post-CfE,Market
DKE1,2028,929,Hard coal,Pre-CfE,Market
DKE1,2028,0,Non-market batteries,Post-CfE,Non-Market
DKE1,2028,834,Oil,Post-CfE,Market
DKE1,2028,834,Oil,Pre-CfE,Market
DKE1,2028,4260,Solar (PV),Post-CfE,Market
DKE1,2028,4260,Solar (PV),Pre-CfE,Market
DKE1,2028,0,Implicit solar PV,Post-CfE,Market
DKE1,2028,0,Implicit solar PV,Pre-CfE,Market
DKE1,2028,873,Wind offshore,Post-CfE,Market
DKE1,2028,873,Wind offshore,Pre-CfE,Market
DKE1,2028,941,Wind onshore,Post-CfE,Market
DKE1,2028,941,Wind onshore,Pre-CfE,Market
DKE1,2030,56,Battery,Post-CfE,Market
DKE1,2030,56,Battery,Pre-CfE,Market
DKE1,2030,977,Biofuel,Post-CfE,Market
DKE1,2030,255,Gas,Post-CfE,Market
DKE1,2030,303,Gas,Pre-CfE,Market
DKE1,2030,0,Hard coal,Post-CfE,Market
DKE1,2030,929,Hard coal,Pre-CfE,Market
DKE1,2030,0,Non-market batteries,Post-CfE,Non-Market
DKE1,2030,834,Oil,Post-CfE,Market
DKE1,2030,834,Oil,Pre-CfE,Market
DKE1,2030,5640,Solar (PV),Post-CfE,Market
DKE1,2030,5640,Solar (PV),Pre-CfE,Market
DKE1,2030,0,Implicit solar PV,Post-CfE,Market
DKE1,2030,0,Implicit solar PV,Pre-CfE,Market
DKE1,2030,873,Wind offshore,Post-CfE,Market
DKE1,2030,873,Wind offshore,Pre-CfE,Market
DKE1,2030,1057,Wind onshore,Post-CfE,Market
DKE1,2030,1057,Wind onshore,Pre-CfE,Market
DKE1,2035,78,Battery,Post-CfE,Market
DKE1,2035,78,Battery,Pre-CfE,Market
DKE1,2035,885,Biofuel,Post-CfE,Market
DKE1,2035,200,Gas,Post-CfE,Market
DKE1,2035,226,Gas,Pre-CfE,Market
DKE1,2035,0,Hard coal,Post-CfE,Market
DKE1,2035,859,Hard coal,Pre-CfE,Market
DKE1,2035,0,Non-market batteries,Post-CfE,Non-Market
DKE1,2035,576,Oil,Post-CfE,Market
DKE1,2035,576,Oil,Pre-CfE,Market
DKE1,2035,7578,Solar (PV),Post-CfE,Market
DKE1,2035,7578,Solar (PV),Pre-CfE,Market
DKE1,2035,0,Implicit solar PV,Post-CfE,Market
DKE1,2035,0,Implicit solar PV,Pre-CfE,Market
DKE1,2035,873,Wind offshore,Post-CfE,Market
DKE1,2035,873,Wind offshore,Pre-CfE,Market
DKE1,2035,1118,Wind onshore,Post-CfE,Market
DKE1,2035,1118,Wind onshore,Pre-CfE,Market
DKHE,2030,1100,Wind offshore,Post-CfE,Market
DKHE,2030,1100,Wind offshore,Pre-CfE,Market
DKHE,2035,1100,Wind offshore,Post-CfE,Market
DKHE,2035,1100,Wind offshore,Pre-CfE,Market
DKK2,2035,1400,Wind offshore,Post-CfE,Market
DKK2,2035,1400,Wind offshore,Pre-CfE,Market
DKKA,2035,1100,Wind offshore,Post-CfE,Market
DKKA,2035,1100,Wind offshore,Pre-CfE,Market
DKKF,2026,605,Wind offshore,Post-CfE,Market
DKKF,2026,605,Wind offshore,Pre-CfE,Market
DKKF,2028,605,Wind offshore,Post-CfE,Market
DKKF,2028,605,Wind offshore,Pre-CfE,Market
DKKF,2030,605,Wind offshore,Post-CfE,Market
DKKF,2030,605,Wind offshore,Pre-CfE,Market
DKKF,2035,605,Wind offshore,Post-CfE,Market
DKKF,2035,605,Wind offshore,Pre-CfE,Market
DKN1,2035,4500,Wind offshore,Post-CfE,Market
DKN1,2035,4500,Wind offshore,Pre-CfE,Market
DKN2,2035,3400,Wind offshore,Post-CfE,Market
DKN2,2035,3400,Wind offshore,Pre-CfE,Market
DKNS,2035,6000,Wind offshore,Post-CfE,Market
DKNS,2035,6000,Wind offshore,Pre-CfE,Market
DKW1,2026,36,Battery,Post-CfE,Market
DKW1,2026,36,Battery,Pre-CfE,Market
DKW1,2026,999,Biofuel,Post-CfE,Market
DKW1,2026,1517,Gas,Post-CfE,Market
DKW1,2026,1681,Gas,Pre-CfE,Market
DKW1,2026,410,Hard coal,Post-CfE,Market
DKW1,2026,1245,Hard coal,Pre-CfE,Market
DKW1,2026,0,Non-market batteries,Post-CfE,Non-Market
DKW1,2026,188,Oil,Post-CfE,Market
DKW1,2026,188,Oil,Pre-CfE,Market
DKW1,2026,6689,Solar (PV),Post-CfE,Market
DKW1,2026,6689,Solar (PV),Pre-CfE,Market
DKW1,2026,0,Implicit solar PV,Post-CfE,Market
DKW1,2026,0,Implicit solar PV,Pre-CfE,Market
DKW1,2026,1627,Wind offshore,Post-CfE,Market
DKW1,2026,1627,Wind offshore,Pre-CfE,Market
DKW1,2026,4752,Wind onshore,Post-CfE,Market
DKW1,2026,4752,Wind onshore,Pre-CfE,Market
DKW1,2028,55,Battery,Post-CfE,Market
DKW1,2028,55,Battery,Pre-CfE,Market
DKW1,2028,998,Biofuel,Post-CfE,Market
DKW1,2028,1377,Gas,Post-CfE,Market
DKW1,2028,1540,Gas,Pre-CfE,Market
DKW1,2028,410,Hard coal,Post-CfE,Market
DKW1,2028,1245,Hard coal,Pre-CfE,Market
DKW1,2028,0,Non-market batteries,Post-CfE,Non-Market
DKW1,2028,172,Oil,Post-CfE,Market
DKW1,2028,172,Oil,Pre-CfE,Market
DKW1,2028,10709,Solar (PV),Post-CfE,Market
DKW1,2028,10709,Solar (PV),Pre-CfE,Market
DKW1,2028,0,Implicit solar PV,Post-CfE,Market
DKW1,2028,0,Implicit solar PV,Pre-CfE,Market
DKW1,2028,2772,Wind offshore,Post-CfE,Market
DKW1,2028,2772,Wind offshore,Pre-CfE,Market
DKW1,2028,5613,Wind onshore,Post-CfE,Market
DKW1,2028,5613,Wind onshore,Pre-CfE,Market
DKW1,2030,234,Battery,Post-CfE,Market
DKW1,2030,234,Battery,Pre-CfE,Market
DKW1,2030,998,Biofuel,Post-CfE,Market
DKW1,2030,1278,Gas,Post-CfE,Market
DKW1,2030,1441,Gas,Pre-CfE,Market
DKW1,2030,0,Hard coal,Post-CfE,Market
DKW1,2030,835,Hard coal,Pre-CfE,Market
DKW1,2030,0,Non-market batteries,Post-CfE,Non-Market
DKW1,2030,140,Oil,Post-CfE,Market
DKW1,2030,140,Oil,Pre-CfE,Market
DKW1,2030,14979,Solar (PV),Post-CfE,Market
DKW1,2030,14979,Solar (PV),Pre-CfE,Market
DKW1,2030,0,Implicit solar PV,Post-CfE,Market
DKW1,2030,0,Implicit solar PV,Pre-CfE,Market
DKW1,2030,2772,Wind offshore,Post-CfE,Market
DKW1,2030,2772,Wind offshore,Pre-CfE,Market
DKW1,2030,6256,Wind onshore,Post-CfE,Market
DKW1,2030,6256,Wind onshore,Pre-CfE,Market
DKW1,2035,282,Battery,Post-CfE,Market
DKW1,2035,282,Battery,Pre-CfE,Market
DKW1,2035,604,Biofuel,Post-CfE,Market
DKW1,2035,513,Gas,Post-CfE,Market
DKW1,2035,644,Gas,Pre-CfE,Market
DKW1,2035,0,Hard coal,Post-CfE,Market
DKW1,2035,473,Hard coal,Pre-CfE,Market
DKW1,2035,0,Non-market batteries,Post-CfE,Non-Market
DKW1,2035,126,Oil,Post-CfE,Market
DKW1,2035,126,Oil,Pre-CfE,Market
DKW1,2035,18629,Solar (PV),Post-CfE,Market
DKW1,2035,18629,Solar (PV),Pre-CfE,Market
DKW1,2035,0,Implicit solar PV,Post-CfE,Market
DKW1,2035,0,Implicit solar PV,Pre-CfE,Market
DKW1,2035,3772,Wind offshore,Post-CfE,Market
DKW1,2035,3772,Wind offshore,Pre-CfE,Market
DKW1,2035,6445,Wind onshore,Post-CfE,Market
DKW1,2035,6445,Wind onshore,Pre-CfE,Market
EE00,2026,27,Battery,Post-CfE,Market
EE00,2026,27,Battery,Pre-CfE,Market
EE00,2026,155,Biofuel,Post-CfE,Market
EE00,2026,148,DSR,Post-CfE,Market
EE00,2026,148,DSR,Pre-CfE,Market
EE00,2026,0,Non-market batteries,Post-CfE,Non-Market
EE00,2026,8,Not defined or splitting not known RES,Post-CfE,Market
EE00,2026,1063,Oil,Post-CfE,Market
EE00,2026,466,Oil,Pre-CfE,Market
EE00,2026,145,Others (non-RES),Post-CfE,Market
EE00,2026,145,Others (non-RES),Pre-CfE,Market
EE00,2026,160,Others (RES),Pre-CfE,Market
EE00,2026,152,Small biomass,Post-CfE,Market
EE00,2026,1320,Solar (PV),Post-CfE,Market
EE00,2026,1320,Solar (PV),Pre-CfE,Market
EE00,2026,0,Implicit solar PV,Post-CfE,Market
EE00,2026,0,Implicit solar PV,Pre-CfE,Market
EE00,2026,732,Wind onshore,Post-CfE,Market
EE00,2026,732,Wind onshore,Pre-CfE,Market
EE00,2028,227,Battery,Post-CfE,Market
EE00,2028,27,Battery,Pre-CfE,Market
EE00,2028,136,Biofuel,Post-CfE,Market
EE00,2028,173,DSR,Post-CfE,Market
EE00,2028,173,DSR,Pre-CfE,Market
EE00,2028,250,Gas,Pre-CfE,Market
EE00,2028,0,Non-market batteries,Post-CfE,Non-Market
EE00,2028,8,Not defined or splitting not known RES,Post-CfE,Market
EE00,2028,216,Oil,Post-CfE,Market
EE00,2028,546,Oil,Pre-CfE,Market
EE00,2028,143,Others (non-RES),Post-CfE,Market
EE00,2028,143,Others (non-RES),Pre-CfE,Market
EE00,2028,160,Others (RES),Pre-CfE,Market
EE00,2028,152,Small biomass,Post-CfE,Market
EE00,2028,1470,Solar (PV),Post-CfE,Market
EE00,2028,1470,Solar (PV),Pre-CfE,Market
EE00,2028,0,Implicit solar PV,Post-CfE,Market
EE00,2028,0,Implicit solar PV,Pre-CfE,Market
EE00,2028,1362,Wind onshore,Post-CfE,Market
EE00,2028,1362,Wind onshore,Pre-CfE,Market
EE00,2030,227,Battery,Post-CfE,Market
EE00,2030,27,Battery,Pre-CfE,Market
EE00,2030,136,Biofuel,Post-CfE,Market
EE00,2030,198,DSR,Post-CfE,Market
EE00,2030,198,DSR,Pre-CfE,Market
EE00,2030,250,Gas,Pre-CfE,Market
EE00,2030,0,Non-market batteries,Post-CfE,Non-Market
EE00,2030,8,Not defined or splitting not known RES,Post-CfE,Market
EE00,2030,216,Oil,Post-CfE,Market
EE00,2030,546,Oil,Pre-CfE,Market
EE00,2030,143,Others (non-RES),Post-CfE,Market
EE00,2030,143,Others (non-RES),Pre-CfE,Market
